48, -18.0, -9.0, 46.0, 50.0, 

49, -71.0, -11.0, 56.0, 59.0, 

50, -99.0, -18.0, 66.0, 77.0, 

51, 96.0, 7.0, 81.0, 60.0, 

52, 44.0, -7.0, 68.0, 88.0, 

53, -80.0, 3.0, 72.0, 86.0, 

54, -22.0, 4.0, 72.0, 68.0, 

55, 15.0, 5.0, 85.0, 69.0, 

56, -44.0, 17.0, 88.0, 93.0, 

57, -8.0, 16.0, 59.0, 59.0, 

58, 95.0, 10.0, 64.0, 53.0, 

59, -36.0, 2.0, 79.0, 68.0, 

60, 116.0, 1.0, 60.0, 91.0, 

61, -132.0, -4.0, 69.0, 66.0, 

62, 8.0, 0.0, 53.0, 69.0, 

63, -119.0, -10.0, 57.0, 70.0, 

64, 118.0, 2.0, 60.0, 77.0, 

65, -29.0, 5.0, 80.0, 72.0, 

66, -42.0, 19.0, 60.0, 66.0, 

67, 23.0, -13.0, 63.0, 73.0, 

68, -20.0, 9.0, 69.0, 80.0, 

69, 82.0, -3.0, 63.0, 74.0, 

70, -10.0, -10.0, 85.0, 50.0, 

71, -113.0, 5.0, 62.0, 68.0, 

72, -154.0, -12.0, 62.0, 65.0, 

73, -18.0, -17.0, 88.0, 62.0, 

74, 122.0, 8.0, 66.0, 77.0, 

75, -255.0, 9.0, 75.0, 72.0, 

76, -154.0, 9.0, 83.0, 85.0, 

77, -122.0, 5.0, 88.0, 77.0, 

78, -46.0, -11.0, 77.0, 80.0, 

79, 39.0, -1.0, 70.0, 66.0, 

80, -11.0, 5.0, 64.0, 63.0, 

81, -126.0, 10.0, 59.0, 79.0, 

82, -44.0, -17.0, 77.0, 75.0, 

83, 24.0, 2.0, 72.0, 61.0, 

84, 0.0, -14.0, 56.0, 79.0, 

85, 37.0, 6.0, 86.0, 65.0, 

86, 112.0, 11.0, 69.0, 62.0, 

87, 33.0, -7.0, 56.0, 49.0, 

88, -95.0, 9.0, 69.0, 62.0, 

89, -48.0, 15.0, 75.0, 81.0, 

90, -216.0, 17.0, 90.0, 72.0, 

91, -141.0, 5.0, 52.0, 64.0, 

92, -68.0, -1.0, 63.0, 68.0, 

93, -67.0, -6.0, 57.0, 79.0, 

94, -32.0, 6.0, 49.0, 75.0, 

95, -75.0, 2.0, 75.0, 75.0, 

96, 22.0, 4.0, 58.0, 62.0, 

97, -133.0, -11.0, 65.0, 59.0, 

98, 27.0, -16.0, 67.0, 68.0, 

99, -34.0, 5.0, 61.0, 79.0, 

100, 127.0, 17.0, 39.0, 68.0, 

101, 102.0, -5.0, 61.0, 70.0, 

102, 151.0, 2.0, 64.0, 77.0, 

103, 170.0, 25.0, 49.0, 61.0, 

104, -27.0, 0.0, 81.0, 48.0, 

105, 206.0, -7.0, 54.0, 63.0, 

106, -112.0, -2.0, 67.0, 72.0, 

107, 43.0, 1.0, 68.0, 68.0, 

108, -74.0, 0.0, 52.0, 81.0, 

109, 70.0, 13.0, 60.0, 73.0, 

110, 117.0, -11.0, 53.0, 74.0, 

111, 137.0, 19.0, 64.0, 74.0, 

112, 22.0, 0.0, 81.0, 65.0, 

113, 289.0, -1.0, 51.0, 72.0, 

114, 75.0, 0.0, 60.0, 79.0, 

115, 20.0, -1.0, 70.0, 69.0, 

116, -51.0, -15.0, 81.0, 83.0, 

117, 138.0, 19.0, 54.0, 57.0, 

118, 99.0, -13.0, 54.0, 68.0, 

119, 88.0, 2.0, 79.0, 75.0, 

120, 110.0, -9.0, 80.0, 55.0, 

121, -60.0, 10.0, 63.0, 70.0, 

122, -129.0, 3.0, 76.0, 77.0, 

123, 97.0, 3.0, 71.0, 81.0, 

124, -26.0, 22.0, 47.0, 54.0, 

125, -117.0, 6.0, 65.0, 98.0, 

126, 20.0, 0.0, 67.0, 82.0, 

127, 64.0, 2.0, 83.0, 65.0, 

128, -42.0, 1.0, 83.0, 59.0, 

129, -28.0, 0.0, 83.0, 77.0, 

130, 58.0, -9.0, 75.0, 89.0, 

131, -66.0, 9.0, 55.0, 74.0, 

132, 12.0, 16.0, 73.0, 65.0, 

133, 17.0, 19.0, 69.0, 73.0, 

134, -75.0, 6.0, 61.0, 63.0, 

135, 131.0, 0.0, 50.0, 69.0, 

136, 272.0, 5.0, 87.0, 64.0, 

137, 128.0, -10.0, 53.0, 54.0, 

138, 72.0, 7.0, 43.0, 66.0, 

139, -102.0, 14.0, 58.0, 87.0, 

140, 10.0, 4.0, 69.0, 63.0, 

141, -119.0, 15.0, 74.0, 61.0, 

142, 105.0, 21.0, 68.0, 77.0, 

143, 10.0, 8.0, 69.0, 54.0, 

144, 142.0, 13.0, 76.0, 63.0, 

145, 131.0, 1.0, 71.0, 88.0, 

146, -3.0, 5.0, 76.0, 76.0, 

147, -23.0, -4.0, 59.0, 59.0, 

148, 36.0, 23.0, 98.0, 74.0, 

149, -62.0, 9.0, 70.0, 49.0, 

150, 61.0, 1.0, 73.0, 73.0, 

151, -225.0, 21.0, 43.0, 73.0, 

152, -215.0, 17.0, 70.0, 77.0, 

153, 7.0, 4.0, 57.0, 80.0, 

154, 127.0, 16.0, 78.0, 82.0, 

155, -2.0, 22.0, 73.0, 65.0, 

156, 389.0, 9.0, 79.0, 64.0, 

157, -15.0, 18.0, 66.0, 81.0, 

158, -3.0, 5.0, 67.0, 89.0, 

159, 161.0, -16.0, 85.0, 62.0, 

160, -195.0, 20.0, 52.0, 65.0, 

161, -15.0, 1.0, 56.0, 80.0, 

162, 1.0, 2.0, 78.0, 81.0, 

163, -15.0, -10.0, 75.0, 70.0, 

164, 160.0, 12.0, 61.0, 73.0, 

165, 126.0, 17.0, 54.0, 56.0, 

166, -57.0, 4.0, 74.0, 85.0, 

167, 83.0, 11.0, 57.0, 72.0, 

168, -114.0, 2.0, 73.0, 69.0, 

169, 61.0, 3.0, 74.0, 70.0, 

170, -133.0, 18.0, 62.0, 71.0, 

171, -190.0, 13.0, 88.0, 75.0, 

172, 11.0, -3.0, 35.0, 87.0, 

173, 156.0, 16.0, 86.0, 82.0, 

174, 39.0, 11.0, 67.0, 71.0, 

175, 60.0, -11.0, 57.0, 91.0, 

176, 122.0, 17.0, 68.0, 78.0, 

177, -10.0, 0.0, 94.0, 69.0, 

178, 193.0, 7.0, 73.0, 46.0, 

179, -220.0, 5.0, 66.0, 70.0, 

180, -6.0, -11.0, 78.0, 63.0, 

181, -175.0, -5.0, 74.0, 61.0, 

182, 156.0, 5.0, 60.0, 68.0, 

183, 133.0, 1.0, 60.0, 64.0, 

184, -93.0, 13.0, 41.0, 71.0, 

185, 70.0, -20.0, 59.0, 74.0, 

186, 5.0, -16.0, 68.0, 80.0, 

187, -193.0, 22.0, 51.0, 79.0, 

188, -141.0, 0.0, 63.0, 66.0, 

189, 63.0, 3.0, 80.0, 64.0, 

190, -121.0, -16.0, 73.0, 87.0, 

191, -20.0, 19.0, 64.0, 56.0, 

192, -20.0, -1.0, 60.0, 73.0, 

193, 198.0, -12.0, 62.0, 82.0, 

194, -101.0, -6.0, 64.0, 76.0, 

195, -82.0, 15.0, 82.0, 61.0, 

196, -111.0, -14.0, 76.0, 60.0, 

197, 263.0, 8.0, 65.0, 60.0, 

198, 31.0, 1.0, 65.0, 75.0, 

199, -104.0, 15.0, 58.0, 57.0, 

200, 289.0, 0.0, 85.0, 72.0, 

201, 54.0, -4.0, 50.0, 59.0, 

202, 45.0, 5.0, 69.0, 86.0, 

203, 12.0, 10.0, 54.0, 91.0, 

204, 108.0, 0.0, 86.0, 61.0, 

205, -85.0, -8.0, 55.0, 84.0, 

206, 39.0, -8.0, 67.0, 53.0, 

207, -66.0, -17.0, 72.0, 72.0, 

208, 94.0, 25.0, 66.0, 72.0, 

209, 194.0, 5.0, 61.0, 65.0, 

210, -80.0, 2.0, 81.0, 74.0, 

211, 27.0, 2.0, 63.0, 73.0, 

212, 11.0, 14.0, 67.0, 66.0, 

213, 233.0, 23.0, 60.0, 56.0, 

214, -88.0, 24.0, 53.0, 70.0, 

215, 95.0, 1.0, 59.0, 73.0, 

216, -75.0, 8.0, 53.0, 71.0, 

217, 133.0, -1.0, 47.0, 86.0, 

218, -96.0, -5.0, 72.0, 79.0, 

219, 50.0, 28.0, 87.0, 70.0, 

220, 88.0, -10.0, 54.0, 81.0, 

221, -93.0, 31.0, 56.0, 50.0, 

222, 10.0, 7.0, 74.0, 78.0, 

223, -32.0, 4.0, 71.0, 42.0, 

224, -149.0, 6.0, 79.0, 82.0, 

225, -119.0, 0.0, 56.0, 85.0, 

226, -126.0, -5.0, 69.0, 62.0, 

227, -11.0, 9.0, 59.0, 86.0, 

228, 38.0, 7.0, 67.0, 65.0, 

229, 83.0, -8.0, 62.0, 58.0, 

230, 28.0, 19.0, 58.0, 94.0, 

231, -89.0, -13.0, 56.0, 62.0, 

232, -6.0, 8.0, 71.0, 75.0, 

233, -97.0, -6.0, 79.0, 84.0, 

234, 2.0, -7.0, 59.0, 55.0, 

235, 153.0, -3.0, 70.0, 83.0, 

236, 130.0, -11.0, 45.0, 65.0, 

237, 84.0, 22.0, 66.0, 62.0, 

238, 59.0, -1.0, 52.0, 72.0, 

239, 81.0, -5.0, 63.0, 87.0, 

240, 81.0, 19.0, 78.0, 77.0, 

241, 49.0, 11.0, 56.0, 55.0, 

242, 109.0, -9.0, 69.0, 83.0, 

243, -84.0, 7.0, 80.0, 49.0, 

244, -189.0, 10.0, 75.0, 59.0, 

245, 16.0, 0.0, 62.0, 67.0, 

246, 37.0, 7.0, 58.0, 81.0, 

247, -89.0, 16.0, 86.0, 65.0, 

248, 30.0, -6.0, 65.0, 75.0, 

249, 76.0, -1.0, 47.0, 90.0, 

250, -138.0, -5.0, 64.0, 67.0, 

251, 42.0, 5.0, 40.0, 47.0, 

252, 8.0, -14.0, 67.0, 83.0, 

253, 241.0, -16.0, 61.0, 80.0, 

254, -132.0, -2.0, 78.0, 72.0, 

255, -45.0, -8.0, 82.0, 57.0, 

0, -280.0, -10.0, 57.0, 55.0, 

1, 0.0, -2.0, 76.0, 67.0, 

2, 175.0, 5.0, 65.0, 62.0, 

3, 177.0, -15.0, 52.0, 69.0, 

4, -121.0, 4.0, 78.0, 71.0, 

5, 64.0, -3.0, 61.0, 68.0, 

6, -141.0, -1.0, 54.0, 81.0, 

7, 160.0, 15.0, 91.0, 69.0, 

8, 97.0, -8.0, 70.0, 58.0, 

9, -53.0, 25.0, 52.0, 49.0, 

10, 57.0, -18.0, 63.0, 86.0, 

11, 54.0, -6.0, 63.0, 66.0, 

12, 130.0, 0.0, 73.0, 79.0, 

13, 145.0, 4.0, 56.0, 74.0, 

14, 31.0, 10.0, 66.0, 76.0, 

15, -48.0, -1.0, 82.0, 70.0, 

16, 173.0, -1.0, 60.0, 61.0, 

17, 48.0, -1.0, 58.0, 68.0, 

18, 124.0, 16.0, 61.0, 84.0, 

19, 222.0, 1.0, 55.0, 74.0, 

20, -160.0, 23.0, 65.0, 76.0, 

21, -74.0, 19.0, 64.0, 60.0, 

22, -79.0, -6.0, 69.0, 46.0, 

23, 125.0, 11.0, 76.0, 80.0, 

24, 235.0, 17.0, 68.0, 67.0, 

25, -112.0, 19.0, 65.0, 82.0, 

26, 67.0, -22.0, 61.0, 91.0, 

27, -70.0, 1.0, 70.0, 57.0, 

28, 24.0, 23.0, 68.0, 57.0, 

29, -117.0, 4.0, 74.0, 70.0, 

30, 69.0, 17.0, 77.0, 68.0, 

31, -95.0, -10.0, 75.0, 77.0, 

32, -37.0, -8.0, 51.0, 57.0, 

33, -95.0, 0.0, 84.0, 76.0, 

34, 59.0, -4.0, 56.0, 68.0, 

35, 298.0, 2.0, 66.0, 77.0, 

36, 17.0, -10.0, 56.0, 65.0, 

37, -163.0, 3.0, 80.0, 69.0, 

38, -185.0, -11.0, 62.0, 71.0, 

39, -25.0, 19.0, 68.0, 66.0, 

40, 88.0, -7.0, 78.0, 54.0, 

41, 268.0, 4.0, 73.0, 84.0, 

42, -2.0, 0.0, 72.0, 80.0, 

43, 42.0, -7.0, 74.0, 61.0, 

44, -87.0, 27.0, 67.0, 75.0, 

45, 94.0, -26.0, 56.0, 69.0, 

46, -29.0, 6.0, 58.0, 87.0, 

47, -92.0, -16.0, 69.0, 70.0, 

48, 27.0, 0.0, 71.0, 56.0, 

49, -6.0, 8.0, 63.0, 76.0, 

50, -263.0, -12.0, 68.0, 88.0, 

51, -66.0, 13.0, 91.0, 69.0, 

52, 118.0, 19.0, 70.0, 57.0, 

53, -53.0, 2.0, 73.0, 72.0, 

54, 200.0, 14.0, 84.0, 78.0, 

55, -32.0, 19.0, 57.0, 57.0, 

56, 57.0, 2.0, 57.0, 60.0, 

57, 125.0, -12.0, 72.0, 58.0, 

58, 18.0, 13.0, 54.0, 66.0, 

59, 115.0, 4.0, 58.0, 57.0, 

60, -98.0, 1.0, 84.0, 69.0, 

61, -111.0, 0.0, 56.0, 59.0, 

62, -34.0, 13.0, 78.0, 66.0, 

63, 101.0, -11.0, 65.0, 57.0, 

64, 68.0, 9.0, 64.0, 52.0, 

65, 52.0, 8.0, 47.0, 64.0, 

66, -23.0, -11.0, 52.0, 58.0, 

67, -75.0, -21.0, 66.0, 53.0, 

68, -55.0, 3.0, 49.0, 69.0, 

69, -74.0, 14.0, 66.0, 68.0, 

70, 367.0, -6.0, 89.0, 63.0, 

71, 22.0, 15.0, 66.0, 84.0, 

72, 117.0, -5.0, 73.0, 67.0, 

73, 117.0, -6.0, 75.0, 57.0, 

74, 97.0, -17.0, 54.0, 92.0, 

75, 164.0, 19.0, 35.0, 68.0, 

76, -229.0, -1.0, 62.0, 79.0, 

77, 121.0, 1.0, 71.0, 65.0, 

78, 100.0, -8.0, 63.0, 80.0, 

79, 133.0, 8.0, 58.0, 67.0, 

80, -130.0, 1.0, 66.0, 72.0, 

81, -19.0, 15.0, 50.0, 91.0, 

82, -69.0, 0.0, 62.0, 56.0, 

83, -3.0, 2.0, 80.0, 66.0, 

84, 36.0, -1.0, 55.0, 45.0, 

85, 23.0, 4.0, 68.0, 69.0, 

86, -118.0, -20.0, 64.0, 65.0, 

87, 9.0, -2.0, 65.0, 62.0, 

88, -60.0, 0.0, 53.0, 45.0, 

89, -228.0, 0.0, 88.0, 85.0, 

90, -120.0, 7.0, 43.0, 45.0, 

91, -47.0, -27.0, 64.0, 58.0, 

92, -35.0, 10.0, 73.0, 61.0, 

93, -38.0, -1.0, 82.0, 101.0, 

94, -165.0, -2.0, 80.0, 63.0, 

95, -48.0, 16.0, 57.0, 81.0, 

96, -8.0, 5.0, 67.0, 82.0, 

97, -60.0, -12.0, 67.0, 68.0, 

98, -61.0, -3.0, 71.0, 68.0, 

99, 15.0, -6.0, 77.0, 89.0, 

100, -81.0, 12.0, 74.0, 84.0, 

101, -10.0, -1.0, 55.0, 79.0, 

102, -113.0, 2.0, 63.0, 79.0, 

103, 44.0, 18.0, 67.0, 69.0, 

104, 40.0, -15.0, 62.0, 78.0, 

105, -90.0, 28.0, 68.0, 72.0, 

106, -210.0, -5.0, 60.0, 76.0, 

107, -113.0, 11.0, 49.0, 83.0, 

108, 79.0, -2.0, 40.0, 60.0, 

109, 45.0, 10.0, 76.0, 63.0, 

110, 189.0, 8.0, 74.0, 75.0, 

111, -200.0, 9.0, 61.0, 84.0, 

112, 9.0, 16.0, 60.0, 62.0, 

113, -13.0, 11.0, 79.0, 75.0, 

114, 56.0, -22.0, 47.0, 67.0, 

115, 87.0, -7.0, 76.0, 68.0, 

116, 140.0, -1.0, 63.0, 72.0, 

117, 8.0, -2.0, 68.0, 87.0, 

118, 221.0, -6.0, 81.0, 86.0, 

119, -16.0, 17.0, 72.0, 82.0, 

120, 130.0, 12.0, 83.0, 80.0, 

121, 133.0, -8.0, 80.0, 76.0, 

122, 67.0, 7.0, 65.0, 72.0, 

123, 81.0, -7.0, 82.0, 69.0, 

124, 72.0, 13.0, 62.0, 71.0, 

125, -69.0, 8.0, 77.0, 71.0, 

126, 107.0, 25.0, 62.0, 62.0, 

127, -74.0, 13.0, 50.0, 65.0, 

128, 42.0, -3.0, 43.0, 92.0, 

129, -41.0, 6.0, 59.0, 63.0, 

130, -12.0, 8.0, 83.0, 43.0, 

131, 63.0, 16.0, 73.0, 57.0, 

132, 67.0, -4.0, 63.0, 62.0, 

133, -110.0, 6.0, 71.0, 63.0, 

134, 62.0, 17.0, 48.0, 54.0, 

135, 13.0, -10.0, 77.0, 70.0, 

136, -71.0, -8.0, 95.0, 50.0, 

137, -145.0, 25.0, 54.0, 55.0, 

138, 68.0, 7.0, 69.0, 74.0, 

139, -141.0, 3.0, 68.0, 65.0, 

140, 114.0, -3.0, 68.0, 90.0, 

141, -107.0, -8.0, 89.0, 82.0, 

142, 94.0, 2.0, 69.0, 59.0, 

143, 101.0, 5.0, 75.0, 77.0, 

144, -15.0, 5.0, 51.0, 61.0, 

145, 225.0, -19.0, 72.0, 71.0, 

146, 82.0, -5.0, 90.0, 83.0, 

147, -176.0, 2.0, 73.0, 83.0, 

148, 87.0, -30.0, 70.0, 64.0, 

149, 53.0, 23.0, 55.0, 84.0, 

150, 95.0, 5.0, 76.0, 77.0, 

151, -9.0, 19.0, 61.0, 86.0, 

152, -104.0, -4.0, 72.0, 89.0, 

153, 186.0, -2.0, 60.0, 54.0, 

154, 110.0, 16.0, 57.0, 49.0, 

155, 39.0, 6.0, 66.0, 58.0, 

156, -168.0, 12.0, 53.0, 70.0, 

157, 276.0, 7.0, 94.0, 65.0, 

158, 14.0, 6.0, 67.0, 76.0, 

159, -160.0, 31.0, 79.0, 76.0, 

160, 32.0, 13.0, 45.0, 61.0, 

161, 18.0, -6.0, 54.0, 71.0, 

162, 102.0, 11.0, 77.0, 75.0, 

163, -26.0, 9.0, 81.0, 78.0, 

164, 135.0, 2.0, 60.0, 49.0, 

165, -1.0, -6.0, 78.0, 95.0, 

166, 149.0, -13.0, 75.0, 89.0, 

167, -84.0, -1.0, 54.0, 85.0, 

168, 89.0, 5.0, 62.0, 65.0, 

169, -55.0, 7.0, 69.0, 63.0, 

170, 146.0, -6.0, 60.0, 69.0, 

171, -170.0, 3.0, 74.0, 76.0, 

172, -42.0, 0.0, 51.0, 76.0, 

173, -61.0, 0.0, 75.0, 78.0, 

174, 146.0, 9.0, 47.0, 90.0, 

175, 131.0, 15.0, 57.0, 58.0, 

176, 110.0, 2.0, 62.0, 67.0, 

177, 4.0, 5.0, 68.0, 72.0, 

178, 116.0, 4.0, 62.0, 63.0, 

179, -155.0, -9.0, 55.0, 66.0, 

180, 103.0, 12.0, 75.0, 61.0, 

181, 102.0, 10.0, 78.0, 55.0, 

182, -98.0, 13.0, 81.0, 70.0, 

183, 68.0, 6.0, 57.0, 71.0, 

184, 319.0, 7.0, 72.0, 65.0, 

185, 46.0, 3.0, 58.0, 67.0, 

186, 28.0, -4.0, 60.0, 80.0, 

187, -9.0, 4.0, 64.0, 84.0, 

188, -62.0, 18.0, 79.0, 71.0, 

189, -61.0, 1.0, 71.0, 72.0, 

190, -39.0, -12.0, 56.0, 74.0, 

191, -100.0, 14.0, 75.0, 101.0, 

192, 130.0, 13.0, 65.0, 59.0, 

193, 247.0, -7.0, 57.0, 66.0, 

194, 87.0, 10.0, 60.0, 85.0, 

195, 106.0, 20.0, 69.0, 58.0, 

196, 112.0, -8.0, 61.0, 64.0, 

197, 2.0, 22.0, 66.0, 68.0, 

198, 123.0, 16.0, 65.0, 52.0, 

199, 73.0, 3.0, 65.0, 82.0, 

200, 48.0, 19.0, 66.0, 55.0, 

201, 141.0, 17.0, 61.0, 82.0, 

202, 134.0, 15.0, 65.0, 74.0, 

203, -54.0, -11.0, 80.0, 68.0, 

204, 94.0, 24.0, 77.0, 71.0, 

205, 5.0, 4.0, 47.0, 58.0, 

206, -14.0, -6.0, 65.0, 92.0, 

207, -64.0, 13.0, 57.0, 56.0, 

208, -133.0, 3.0, 66.0, 91.0, 

209, 112.0, -17.0, 77.0, 72.0, 

210, 14.0, 17.0, 71.0, 73.0, 

211, 23.0, 0.0, 63.0, 84.0, 

212, -116.0, 8.0, 73.0, 68.0, 

213, 68.0, 1.0, 80.0, 89.0, 

214, 89.0, 4.0, 76.0, 67.0, 

215, 11.0, 8.0, 59.0, 60.0, 

216, 194.0, -3.0, 46.0, 72.0, 

217, 77.0, 7.0, 78.0, 64.0, 

218, -109.0, -11.0, 75.0, 74.0, 

219, -66.0, 9.0, 60.0, 73.0, 

220, 201.0, 10.0, 75.0, 78.0, 

221, 120.0, 24.0, 78.0, 75.0, 

222, 47.0, 5.0, 58.0, 64.0, 

223, 134.0, 0.0, 71.0, 80.0, 

224, 177.0, -10.0, 65.0, 49.0, 

225, -2.0, 14.0, 46.0, 67.0, 

226, -154.0, 12.0, 70.0, 81.0, 

227, 0.0, 3.0, 71.0, 70.0, 

228, -130.0, -6.0, 68.0, 52.0, 

229, -22.0, 3.0, 64.0, 70.0, 

230, 15.0, -7.0, 79.0, 48.0, 

231, -74.0, 3.0, 65.0, 73.0, 

